EMLO Letter ID Number,Year date,Month date,Day date,Standard gregorian date,Date is range (0=No; 1=Yes),Year 2nd date (range),Month 2nd date (range),Day 2nd date (range),"Calendar of date provided to EMLO (G=Gregorian; JJ=Julian, year start 1 January; JM=Julian, year start March, U=Unknown)",Date as marked on letter,Date uncertain (0=No; 1=Yes),Date approximate (0=No; 1=Yes),Date inferred (0=No; 1=Yes),Notes on date,Author,Author EMLO ID,Author as marked in body/text of letter,Author inferred (0=No; 1=Yes),Author uncertain (0=No; 1=Yes),Notes on Author in relation to letter,Recipient,Recipient EMLO ID,Recipient as marked in body/text of letter,Recipient inferred (0=No; 1=Yes),Recipient uncertain (0=No; 1=Yes),Notes on Recipient in relation to letter,Origin name,Origin EMLO ID,Origin as marked in body/text of letter,Origin inferred (0=No; 1=Yes),Origin uncertain (0=No; 1=Yes),Notes on Origin in relation to letter,Destination name,Destination EMLO ID,Destination as marked in body/text of letter,Destination inferred (0=No; 1=Yes),Destination uncertain (0=No; 1=Yes),Notes on Destination in relation to letter,Abstract,Keywords,Language(s),Incipit,Explicit,People mentioned,EMLO IDs of people mentioned,Notes on people mentioned,Original Catalogue name,Matching letter(s) in alternative EMLO catalogue(s) (self reference also),Match id number,Related Resource IDs [er = number for link to EMLO letter],General notes for public display,Editors' working notes,UUID,EMLO URL
100995,1700,3,26,1700-04-06,0,,,,JM,March 26.--1700,0,0,0,,"Robinson, Tancred (Sir)",17678,,0,0,"physician, RS sec'y","Lister, Martin",13473,,1,0,,"London, England",1606,London,0,0,,"Leatherhead, Surrey, England",400173,Mr. Mitchel's at Leatherhead in Surrey,0,0,,"Robinson was glad the sharp air of Surrey was helping Lister's health. He noted that Lhwyd was windbound in Scotland for 20 days, but managed to land safety and was now probably in Dublin, though his subscribers were failing to pay him.  Robinson reported that the auction of William Sherard's books resulted in large sums and that there was a feud in the Royal Society which threatened its existence. Robinson listed nine editions of Sanctorius for Lister.",,English,,,,,,"Lister, Martin",100995; 41048,1,901543,Lister would publish an edition of Sanctorius: Sanctorii Sanctorii De statica medicina aphorismorum sectiones septem : cum commentario Martini Lister. (1701),,c4707cfd-551c-493d-9010-1aaa33d1183e,http://emlo.bodleian.ox.ac.uk/profile/work/c4707cfd-551c-493d-9010-1aaa33d1183e
101076,1700,1,12,1700-01-12,0,,,,G,Idus Jan ij: 1700,0,0,0,,"Strozzi, Leo",100118,,0,0,naturalist,"Lister, Martin",13473,,0,0,,"Rome, Latium, Italy",900196,Roma,0,0,,,,,0,0,,,,Latin,,,,,,"Lister, Martin",101076; 46029,1,901619,,,5ceec05a-071f-4232-8266-1b8028b2b719,http://emlo.bodleian.ox.ac.uk/profile/work/5ceec05a-071f-4232-8266-1b8028b2b719
100996,1700,8,30,1700-09-10,0,,,,JM,Aug. 30-1700,0,0,0,,"Robinson, Tancred (Sir)",17678,,0,0,"physician, RS sec'y","Lister, Martin",13473,,0,0,,"London, England",1606,London,0,0,,"Leatherhead, Surrey, England",400173,"Mr. Mitchell's in Leatherhead, Surrey",0,0,,"Robinson reported that he had received a long letter from Lhwyd from Cornwall in which he asked Lister for his recommendations about Brittany, Paris and the Abbot of Charmois. Robinson mentioned there was not so much as a piece of philosophy stirring in London. He had a low opinion of Leigh's Natural History of Lancashire. Robinson had received Tournefort's Latin edition of his Élémens de botanique, and he was afraid that Ray's Methodus Plantarum would never get published. Robinson reported that Tournefort had been in Sicily and will be going to Rhodes, Cyprus and Egypt, while Dr. Sherard was gone to be governor to the Duke of Beaufort near Bath.",,English,,,,,,"Lister, Martin",100996; 41050,1,901544,"Robinson was referring to Charles Leigh, The natural history of Lancashire, Cheshire, and the Peak in Derbyshire : with an account of the British, Phoenician, Armenian, Gr. and Rom. antiquities in those parts. Oxford, 1700, and Tournefort's Institutiones rei herbariae, editio altera, 1700 (Latin translation of Élémens de botanique)",,3e3546f1-5249-40ba-8fc1-796a3bdd9841,http://emlo.bodleian.ox.ac.uk/profile/work/3e3546f1-5249-40ba-8fc1-796a3bdd9841
100913,1700,3,6,1700-03-06,0,,,,G,6th: of March: 1700  S.N.,0,0,0,,"Place, John",16596,,0,0,"relative of artist Francis Place, physician to Grand Duke of Tuscany","Lister, Martin",13473,,0,0,,"Livorno, Tuscany, Italy",3855,Leg:[hor]n,0,0,,"London, England",1606,old Palace=yarde London,0,0,,"Place  sent Lister notes taken by a colleague on Goedartius, and he described experiments with chameleons by Cestone and his successful attempt to breed them. Place asked for copies of Phil. Trans. and any new medical treatises, and he praised Lister's Journey to Paris.",,English,,,,,,"Lister, Martin",100913; 38483,1,901490,"Place was referring to  D'iacinto Cestone (1637-1718), who forwarded a work to Lister about the anatomy of fleas.",,eabb54ef-1f9f-48d5-9ee3-e41ecffb8ab7,http://emlo.bodleian.ox.ac.uk/profile/work/eabb54ef-1f9f-48d5-9ee3-e41ecffb8ab7
100236,1700,,,1710-01-10,1,1709,,,JM,n.d.,1,1,0,,"Cullen, Richard",100050,,0,0,Lister's lawyer and brother-in-law (2nd wife),"Lister, Martin",13473,,1,0,,"London, England",1606,,1,0,,,,,0,0,,"Cullen enclosed tally to give Samuel Driver, a nurseryman for 10 shillings.  He hoped Lister has received books he has sent.",,English,,,,,,"Lister, Martin",,,,"This letter dates from 1704 to 1706, when Lister actively did business with Driver.",,54492165-6ead-4c9a-9c81-0569644f84ec,http://emlo.bodleian.ox.ac.uk/profile/work/54492165-6ead-4c9a-9c81-0569644f84ec
100177,1700,2,28,1700-03-10,0,,,,JM,Feb 28th 99,0,0,0,,"Bulkeley, Richard (Sir)",400031,,0,0,"F.R.S., M.P. Fechard and Wexford, antiquarian, gentleman-farmer, friend, patient","Lister, Martin",13473,,0,0,,"Dublin, Leinster, Ireland",223,Dublin,0,0,,"London, England",1606,Old Palace yard Westminster,0,0,,"Bulkeley described symptoms of illness, asked for medical advice; on 42r, we see Lister's writing, his advice for pertussis or cough in Latin",,"English, Latin",,,,,,"Lister, Martin",100177; 8537,1,900915,,,6ce0b9b0-5729-40e9-83f0-f5c3f31f5a6e,http://emlo.bodleian.ox.ac.uk/profile/work/6ce0b9b0-5729-40e9-83f0-f5c3f31f5a6e
100997,1700,9,3,1700-09-14,0,,,,JM,Septemb 3--1700,0,0,0,,"Robinson, Tancred (Sir)",17678,,0,0,"physician, RS sec'y","Lister, Martin",13473,,0,0,,"London, England",1606,London,0,0,,"Leatherhead, Surrey, England",400173,"Mr. Mitchell's in Letherhead, Surrey",0,0,,"Robinson sent forth his recommendations to Mr Lhwyd in Penzance, and reported that Edward Lhwyd mentioned he was bound for Brittany and Paris.  Lhwyd noted that he  had met with few antiquities in Ireland but many natural history specimens; Robinson discussed the works of Browne, a Scotch physician at Edinburgh who did add some aphorisms of Sanctorius to his new Hypothesis of Fevers, but they were of no great matter as Browne is no great observer. He hoped to see Lister in London before Michaelmas.",,English,,,,,,"Lister, Martin",100997; 41051,1,901545,"Lister would publish an edition of Sanctorius, so he was interested in other related works. Martin Lister,  Sanctorii Sanctorii De statica medicina aphorismorum sectiones septem : cum commentario Martini Lister. (1701). Robinson's reference to the work of Browne was Andrew Browne,   A vindication of Dr. Sydenham's nevv method of curing continual fevers [microform] : in which a new hypothesis of fevers in laid down, and all their phenomena are explain'd, after a new method : together, vvith an appendix of the doctrine of insensible transpiration, advanc'd by Sanctorius, in his Medicina Statica : to which is prefix'd an essay, offering some reasons for the small progress of physical improvements. London, 1700.",,b3d678a7-c3bb-4a2b-8ad6-132680c97dfd,http://emlo.bodleian.ox.ac.uk/profile/work/b3d678a7-c3bb-4a2b-8ad6-132680c97dfd
100121,1701,8,14,1701-08-25,0,,,,JM,August 14. 1701,0,0,0,,"Bobart, Tilleman",2590,,0,0,"brother of Jacob, Duchy prof of Botany at Oxford","Lister, Martin",13473,,0,0,,"Hampton Court Palace, Richmond upon Thames, London, England",900213,Hampton Court,0,0,,"Leatherhead, Surrey, England",400173,Leatherhead in Surry,0,0,,Boubart asked Lister to recommend him to succeed his brother in the Oxford Botanic Garden.,,English,,,,,,"Lister, Martin",100121; 5646,1,900745,,,a2b8db67-49d0-44b5-b5e4-f78ccf32410d,http://emlo.bodleian.ox.ac.uk/profile/work/a2b8db67-49d0-44b5-b5e4-f78ccf32410d
101000,1701,3,25,1701-04-05,0,,,,JM,March 25-1701.,0,0,0,,"Robinson, Tancred (Sir)",17678,,0,0,"physician, RS sec'y","Lister, Martin",13473,,0,0,,"London, England",1606,London,0,0,,"Leatherhead, Surrey, England",400173,"Mr. Mitchell's House in Leatherhead, Surrey",0,0,,"Robinson reported that Lhwyd was prisoner for 30 days in the Castle of Brest, suspected of being a spy. His papers found harmless, he was shipped off to Poole and was back in Oxford surveying his new fossils. Robinson reported that  Mr. Motte assured him Lister's book would be done in 8 to 10 days, and he mentioned that proposals were being printed for Ray's third and last volume of the plant catalogue.",,English,,,,,,"Lister, Martin",101000; 41047,1,100603; 100604; 901547,,,aec57310-e2c7-440c-bcda-78deeeb69f3e,http://emlo.bodleian.ox.ac.uk/profile/work/aec57310-e2c7-440c-bcda-78deeeb69f3e
100800,1701,7,9,1701-07-20,0,,,,JM,July 9: 1701,0,0,0,,"Mander, Roger",14138,,0,0,"Master of Balliol College (1687-1704), Vice-Chancellor 1700.","Lister, Martin",13473,,0,0,,"Oxford, Oxfordshire, England",400014,"Balliol College, Oxford",0,0,,"Leatherhead, Surrey, England",400173,"Leatherhead, Surry",0,0,,"Thanked Lister for donations to the Ashmolean Museum, ensures they will be cared for, and entered into the catalogue",,English,,,,,,"Lister, Martin",100800; 33116,1,901395,,,017f3aa0-9245-4b29-be5d-db78788fb996,http://emlo.bodleian.ox.ac.uk/profile/work/017f3aa0-9245-4b29-be5d-db78788fb996
100263,1701,3,18,1701-03-29,0,,,,JM,March the - 18th 1700,0,0,0,,"Egerton, Charles",100058,,0,0,relative of patient,"Lister, Martin",13473,,0,0,,,,,0,0,,"Leatherhead, Surrey, England",400173,"Mr. Mitchells House, Leatherhead, Surrey",0,0,,Egerton described symptoms/medicaments taken by his brother,,English,,,,,,"Lister, Martin",100263; 17233,1,901197,,,4a3877a4-0e7e-4d76-98a0-5bb6f9015dcf,http://emlo.bodleian.ox.ac.uk/profile/work/4a3877a4-0e7e-4d76-98a0-5bb6f9015dcf
100938,1701,7,19,1701-07-30,0,,,,JM,July 19 1701,0,0,0,,"Railton, Thomas",100170,,0,0,family friend and exchequer official,"Lister, Martin",13473,,0,0,,,,,0,0,,"Leatherhead, Surrey, England",400173,Leather-head In Surrey,0,0,,"Railton mentioned Lister's daughter [Frances] spoke ""extravagantly"" in his house, and he did not invite her to come.  He also agreed that Lister's son [Alexander] must be content with his allowance.",,English,,,,,,"Lister, Martin",,,,,,920abfb7-5c41-4a5b-87ed-8e89b0f2aad1,http://emlo.bodleian.ox.ac.uk/profile/work/920abfb7-5c41-4a5b-87ed-8e89b0f2aad1
100999,1701,1,14,1701-01-25,0,,,,JM,Jan. 14.--1700,0,0,0,,"Robinson, Tancred (Sir)",17678,,0,0,"physician, RS sec'y","Lister, Martin",13473,,0,0,,"London, England",1606,London,0,0,,"Leatherhead, Surrey, England",400173,"Mr. Mitchell's House in Leatherhead, Surrey",0,0,,"Robinson was glad Lister's health was improving.  He reported that he saw his sister Jane Thynne, and that Lhwyd was worried about going into Brittany in case war broke out.  He mentioned a feud in Convocation, as well as war news--England sent eight man-of-wars to the West Indies, and the King of Sweden was raising 20000 troops.",,English,,,,,,"Lister, Martin",100999; 41049,1,901546,,,0cbe2463-6c28-4b58-bc9d-27c809e7601c,http://emlo.bodleian.ox.ac.uk/profile/work/0cbe2463-6c28-4b58-bc9d-27c809e7601c
100203,1701,9,19,1701-09-30,0,,,,JM,Septemb. 19 1701,0,0,0,,"Cay, Jabez",4469,,0,0,mineralogist and physician,"Lister, Martin",13473,,0,0,,"Newcastle upon Tyne, Northumberland, England",48,Newcastle,0,0,,,,,0,0,,"Cay discussed metallurgic separation of silver from lead, and he apologized for not going to Lake District due to illness.",,English,,,,,,"Lister, Martin",100203; 10412,1,900946,,,cd6038d1-b5d0-47a3-9ad2-686463eba091,http://emlo.bodleian.ox.ac.uk/profile/work/cd6038d1-b5d0-47a3-9ad2-686463eba091
100204,1701,12,13,1701-12-24,0,,,,JM,Decemb. 13 1701,0,0,0,,"Cay, Jabez",4469,,0,0,mineralogist and physician,"Lister, Martin",13473,,0,0,,"Newcastle upon Tyne, Northumberland, England",48,Newcastle,0,0,,"Leatherhead, Surrey, England",400173,Leatherhead in Surrey,0,0,,"Cay discussed the presence of silver in Potters Ore, as well as his illnesses.",,English,,,,,,"Lister, Martin",100204; 10413,1,900947,,,f12aef10-77fd-4377-bbf9-201721c44aa7,http://emlo.bodleian.ox.ac.uk/profile/work/f12aef10-77fd-4377-bbf9-201721c44aa7
100179,1701,5,31,1701-06-11,0,,,,JM,May 31 1701,0,0,0,,"Bulkeley, Richard (Sir)",400031,,0,0,"F.R.S., M.P. Fechard and Wexford, antiquarian, gentleman-farmer, friend, patient","Lister, Martin",13473,,0,0,,,,,0,0,,"Leatherhead, Surrey, England",400173,Mr. Michel's House at Leatherhead in Surrey,0,0,,"Bulkeley promised to send material of Wallis' that Lister desired, he noted he would return to Ireland, and he discussed Lister's Sanctorius with colleagues.",,English,,,,,,"Lister, Martin",100179; 29145,1,900919,Lister published an edition of Sanctorius: Sanctorii Sanctorii De statica medicina aphorismorum sectiones septem : cum commentario Martini Lister. (1701),,31ab7ef8-0d62-4204-8a18-cd554aaeae2f,http://emlo.bodleian.ox.ac.uk/profile/work/31ab7ef8-0d62-4204-8a18-cd554aaeae2f
100476,1701,8,4,1701-08-15,0,,,,JM,4th August 1701,0,0,0,,"Lister, Charles",100105,,0,0,relative,"Lister, Martin",13473,,0,0,,"London, England",1606,London,0,0,,"Leatherhead, Surrey, England",400173,Leatherhead Surry,0,0,,"Charles Lister entioned how grateful Lister's son Alexander was for his financial support, and assured Lister he would get some gainful employment.",,English,,,,,,"Lister, Martin",,,,,,12047cb9-f63d-471d-ae5d-39465cb24bc4,http://emlo.bodleian.ox.ac.uk/profile/work/12047cb9-f63d-471d-ae5d-39465cb24bc4
101003,1702,2,19,1702-03-02,0,,,,JM,Feb. 19--1701/2,0,0,0,,"Robinson, Tancred (Sir)",17678,,0,0,"physician, RS sec'y","Lister, Martin",13473,,0,0,,"London, England",1606,London,0,0,,"Leatherhead, Surrey, England",400173,Leather-head Surrey,0,0,,"Robinson had talked to the publisher Churchill about the delay of Lister's comments upon Hippocrates, and Churchill said it was due to the printer; Hans Sloane said he had the Venetian edition of Apicius but was mistaken and the booksellers did not have it either. Robertelli's book was also very scarce but Mr Aston mentioned he would peak to the Bishop of Norwich or Lord Spencer who may have had it in their library.",,English,,,,,,"Lister, Martin",101003; 41054,1,100607; 901550,"Robinson is most likely referring to a work by sixteenth-century classicist Francesco Robertello, who wrote the first major commentary on Aristotle's Poetics.",,8f935814-b0d3-4024-a45b-b57a1b407f43,http://emlo.bodleian.ox.ac.uk/profile/work/8f935814-b0d3-4024-a45b-b57a1b407f43
101005,1702,4,4,1702-04-15,0,,,,JM,April 4,0,0,0,,"Robinson, Tancred (Sir)",17678,,0,0,"physician, RS secretary","Lister, Martin",13473,,0,0,,"London, England",1606,London,0,0,,"Leatherhead, Surrey, England",400173,"Leather-head, Surrey",0,0,,Robinson mentioned that he came home to find a large folio of Robertelli in his post: the first tome of his de Vita et victu Populi Romani.,,English,,,,,,"Lister, Martin",,,901512,"The letter is dated due to its subject manner and its relation to another letter from Robinson of the same date which said he could not procure the Robertelli edition. Robinson subsequently wrote this upon coming home and finding the Robertelli volume delivered to him; the volume in question is Francesco Robortello, De vita et victu populi Romani. (Bologna, 1559). Robertello wrote the first major commentary on Aristotle's Poetics. Lister wanted to consult his work for his edition of Apicius.",,4415f96b-9fad-4263-ba8f-db55e63fad2b,http://emlo.bodleian.ox.ac.uk/profile/work/4415f96b-9fad-4263-ba8f-db55e63fad2b
100328,1702,4,12,1702-04-23,0,,,,JM,Apr. 12 1702,0,0,0,,"Hunter, Christopher",100088,,0,0,"antiquary and physician; fellow of St. John's College, Cambridge","Lister, Martin",13473,,0,0,,"Stockton on Tees, County Durham and North Yorkshire, England",3348,Stockton,0,0,,"Leatherhead, Surrey, England",400173,"Mr. Mitchells House, Leatherhead, Surrey",0,0,,"Account of the village of Ebchester, County Durham, where the Roman inscription is defaced; Read to the Royal Society on 3 June 1702",,English,,,,,,"Lister, Martin",,,,RS catalogue has wrong date for this letter (7 April 1702). Read to the Royal Society on 3 June 1702,,519f4287-0bbb-4207-aa96-a966f2723410,http://emlo.bodleian.ox.ac.uk/profile/work/519f4287-0bbb-4207-aa96-a966f2723410
101002,1702,1,31,1702-02-11,0,,,,JM,Jan. 31--1701/2,0,0,0,,"Robinson, Tancred (Sir)",17678,,0,0,"physician, RS sec'y","Lister, Martin",13473,,0,0,,"London, England",1606,London,0,0,,"Leatherhead, Surrey, England",400173,"Leather-head, Surrey",0,0,,"Robinson discussed the ""treaty"" he made with the printer and bookseller Churchill about publishing Lister's Aphorisms on Hippocrates.  He reported that he had never met with anyone who saw the Venetian edition of Apicius, though he mentioned a Basel edition and another one printed at Lyons which he could borrow for Lister.",,English,,,,,,"Lister, Martin",101002; 41053,1,100606; 901549,,,927af256-3c29-43db-99cb-fadfa24a1011,http://emlo.bodleian.ox.ac.uk/profile/work/927af256-3c29-43db-99cb-fadfa24a1011
101006,1702,5,9,1702-05-20,0,,,,JM,May 9th--1702,0,0,0,,"Robinson, Tancred (Sir)",17678,,0,0,"physician, RS sec'y","Lister, Martin",13473,,0,0,,"London, England",1606,London,0,0,,"Leatherhead, Surrey, England",400173,Leather-head Surrey,0,0,,Robinson apologized for not being in when Lister called. He reported that he had sent back the Robertelli book to Lord Spencer and that he gave D'Allonne notice the book was delivered. Robinson discussed news of the Dutch War. He mentioned there had been no Phil. Trans published that year. Robinson reported that John Ray was increasingly ill with his leg ulcers and incontinent.,,English,,,,,,"Lister, Martin",101006; 41056,1,100608; 901552,,,a823ff04-87d6-4ec7-b648-d6bafcf54ee2,http://emlo.bodleian.ox.ac.uk/profile/work/a823ff04-87d6-4ec7-b648-d6bafcf54ee2
100802,1702,10,16,1702-10-27,0,,,,JM,Munday the 16th of October,0,0,0,,"Churchill, Sarah",12158,,0,0,Lister's niece and patron,"Lister, Martin",13473,,0,0,,"Windsor, Berkshire, England",400223,Windsor,0,0,,"Leatherhead, Surrey, England",400173,Mr. Mitchels att Leatherhead in Surrey,0,0,,"Thanked Lister for his letter; was concerned about his health, and hoped his move to Surrey for the better air would help him and that he was happy; she was well, but always too much in a hurry; glad Lord Chancellor put an end to Lister's case so much to his satisfaction",,English,,,,,,"Lister, Martin",,,100419,"deduced date from day of the week Sarah indicated, and Lister's place of residence",,aed77216-5111-4913-bc4b-633bf4d59620,http://emlo.bodleian.ox.ac.uk/profile/work/aed77216-5111-4913-bc4b-633bf4d59620
100329,1702,5,25,1702-06-05,0,,,,JM,May 25th 1702,0,0,0,,"Hunter, Christopher",100088,,0,0,"antiquary and physician; fellow of St. John's College, Cambridge","Lister, Martin",13473,,0,0,,"Stockton on Tees, County Durham and North Yorkshire, England",3348,Stockton,0,0,,"Leatherhead, Surrey, England",400173,"Mr. Mitchells House, Leatherhead, Surrey",0,0,,Concerned Roman inscriptions in the county of Yorkshire.,,English,,,,,,"Lister, Martin",,,,"RS Library has IM/005312, a BW negative of the letter.; Read to the Royal Society on 3 June 1702",,f2738e31-d840-4263-99c1-0a3f6c07a2b4,http://emlo.bodleian.ox.ac.uk/profile/work/f2738e31-d840-4263-99c1-0a3f6c07a2b4
100471,1702,9,2,1702-09-13,0,,,,JM,Sept. 2. 1702.,0,0,0,,"Lhwyd, Edward",400144,,0,0,Ashmolean Keeper,"Lister, Martin",13473,,0,0,,"Oxford, Oxfordshire, England",400014,Oxf[or]d.,0,0,,"Epsom, Surrey, England",400202,"Epsom, Surrey",0,0,,"Lhwyd reported that he could not find any manuscripts of Apicius, he discussed Greek coins and the work of Dr. Cowel, master of Christ's College, Cambridge.",,English,,,,,,"Lister, Martin",100471; 31412; 400854,1,100249; 900499; 936551,"Lhwyd is referring to John Covel, master from 1688-1722.  In his later years, he studied fossils, which probably accounts for Lhwyd's interest.",,c75c6d38-e9c3-48d2-9d43-1060c776ec54,http://emlo.bodleian.ox.ac.uk/profile/work/c75c6d38-e9c3-48d2-9d43-1060c776ec54
100007,1702,2,22,1702-03-05,0,,,,JM,"Febr. 22, 1701/2",0,0,0,,"D'Allonne, Abel Tassin",100005,,0,0,"secretary to William Bentinck, Lord Portland, and to Queen Mary II","Lister, Martin",13473,,0,0,,"London, England",1606,St. James's [Palace],0,0,,"Leatherhead, Surrey, England",400173,"Leatherhead, Surrey",0,0,,D'Allonne told Lister that Lord Portland gave him fourscore pounds (£48) for his services as physician in Paris. He also mentioned Richard Bulkeley's plans to found a university.,,English,,,,,,"Lister, Martin",100007; 13831,1,900265,,,898d877b-277b-46ff-8ab8-3b59665a2ee1,http://emlo.bodleian.ox.ac.uk/profile/work/898d877b-277b-46ff-8ab8-3b59665a2ee1
